Total Ticket Price,Ticket Price Variance to Meal Deal Earnings,Total Meal Deal Earnings,Total Excess,TicketID,MemberID
4.5,-0.5,5,0,200737,0
26.5,-3,10,19.5,127290,0
6,1,5,0,229435,0
36,-4.5,15,25.5,226418,0
9.5,0.75,5,3.75,201578,997415
11,1,5,5,110772,996539
34.5,-14.65,5,44.15,329932,0
19.5,-1,5,15.5,324270,0
17,1.33,10,5.67,110045,997108
9,2,5,2,220004,993766
24.5,-7.38,5,26.88,303450,994892
18,2,5,11,112268,0
29,-6.4,15,20.4,111859,0
40.5,-3.7,20,24.2,119292,998235
34,-8.33,10,32.33,315723,0
12,1.33,5,5.67,109944,0
27,4,15,8,207439,0
17.5,-1.5,5,14,211139,0
20,-1,5,16,219031,0
17.5,-2.17,5,14.67,225520,0
19,2,15,2,122049,998309
17,0,10,7,208589,0
9,1,5,3,121968,997788
16.5,-2,5,13.5,206773,0
29.5,-0.83,15,15.33,103785,0
31,-9,10,30,319522,0
24.5,-4.88,5,24.38,317060,0
17,-1.5,5,13.5,319484,0
24,2.5,15,6.5,207106,0
32,-5,15,22,222030,0
11.5,1.5,5,5,216401,0
14,-1.5,5,10.5,220182,991255
19,0.5,10,8.5,131150,0
26.5,-5,5,26.5,128138,0
15,-2,5,12,325406,0
31.5,-15.85,10,37.35,203284,0
17.5,-3.17,5,15.67,305443,0
18,3,15,0,320914,0
20.5,-2,5,17.5,205317,0
25,3.33,10,11.67,212339,0
23,-3,5,21,207770,998807
26,6,20,0,310191,0
7,0.25,5,1.75,104865,0
16.5,0.67,10,5.83,221489,0
25.5,3.1,15,7.4,317045,993825
24,3,15,6,129807,0
11.5,-0.25,5,6.75,112574,0
14.5,1.17,5,8.33,324067,0
11.5,-0.75,5,7.25,330238,0
22,-0.75,10,12.75,116761,0
13.5,1.33,5,7.17,306012,0
42.5,-14.08,10,46.58,226237,0
10.5,1,5,4.5,103972,0
14,1.5,5,7.5,108247,997850
8,3,5,0,301112,997511
18.5,-2,5,15.5,225730,0
24,-10.4,5,29.4,229641,0
22.5,2.42,15,5.08,322071,0
14.5,2,10,2.5,200293,0
10.5,-2,5,7.5,117350,0
15,-1,5,11,220578,0
10,-1.75,5,6.75,215228,997819
20,3.25,10,6.75,127331,0
29,-12,10,31,129636,0
22.5,-1.75,10,14.25,115260,995453
24,2.37,15,6.63,119190,991209
21.5,1.67,15,4.83,221123,990021
10,1,5,4,201223,0
10,1,5,4,212583,0
18,1.67,10,6.33,211098,0
13.5,0.75,10,2.75,230624,0
24.5,-3.58,5,23.08,210272,0
23,-4.25,10,17.25,217395,0
19.5,-3,5,17.5,313116,0
12.5,-1.5,5,9,217932,0
32.5,0.95,10,21.55,224672,0
17.5,2.75,10,4.75,227793,0
15,1.83,5,8.17,300708,0
30,-9.05,5,34.05,323581,998875
27.5,-0.92,15,13.42,112341,0
19,-10.5,5,24.5,114605,0
13,1.83,5,6.17,316269,0
13,1,5,7,309435,0
15,-2,5,12,205678,0
16.5,2,10,4.5,325235,993664
14.5,-0.25,5,9.75,129051,0
17.5,-1.25,5,13.75,114698,0
18.5,-6,5,19.5,309054,0
27.5,-7.58,10,25.08,200824,0
17.5,2.5,15,0,319611,0
5.5,-0.5,5,1,119931,0
30.5,2.5,20,8,223454,990438
15,1.25,5,8.75,206227,0
16.5,1.83,10,4.67,121854,0
14,0.5,5,8.5,300251,0
18.5,1.5,10,7,218456,997036
25,2,10,13,329071,0
26,-0.25,15,11.25,330853,990694
15.5,3,10,2.5,106039,0
14,0.67,5,8.33,127586,0
14,-1,5,10,326385,0
20.5,-1.33,5,16.83,116214,0
21.5,-1.8,10,13.3,123118,0
11,1,5,5,214595,0
35.5,-11.38,15,31.88,318726,990275
11.5,0.5,5,6,216063,998708
14.5,-0.25,5,9.75,320903,0
29.5,-3.42,5,27.92,301151,0
18,0.83,10,7.17,113233,0
11.5,1.5,5,5,107482,0
17.5,-0.17,10,7.67,218319,0
32.5,3.5,20,9,304332,0
15.5,3,10,2.5,206482,0
19.5,0.83,10,8.67,316654,0
10,-1,5,6,325774,0
9,0.25,5,3.75,116617,0
21.5,-0.13,5,16.63,228818,990609
16,1.67,10,4.33,309780,995454
7.5,1,5,1.5,117363,0
10.5,0.5,5,5,310433,992770
9,-2,5,6,121087,0
17.5,-1,5,13.5,106917,0
25,0.5,5,19.5,204028,0
15.5,-1,5,11.5,130535,0
12.5,-1.17,5,8.67,111401,0
18.5,-1,5,14.5,228048,0
14,2.17,5,6.83,324980,0
23,-3,5,21,229969,990383
8,3,5,0,213697,0
18.5,0.17,10,8.33,223779,0
10,-2,5,7,311096,0
14.5,1.35,5,8.15,318015,990450
29,-15.75,10,34.75,312526,990533
22,-0.38,5,17.38,206061,0
19,-5.67,5,19.67,321528,0
12,-2.33,5,9.33,120069,0
20,-2,10,12,211867,0
16,1.5,10,4.5,216511,992269
11.5,-0.75,5,7.25,100034,0
7.5,1,5,1.5,202116,0
22,-0.25,10,12.25,206592,0
12.5,0.5,5,7,109360,0
25,2.17,15,7.83,230412,0
20.5,2.5,15,3,202370,997960
12.5,2.5,10,0,322448,0
7,-0.25,5,2.25,115812,0
17.5,-1.97,5,14.47,200093,0
28.5,-5.33,15,18.83,210680,991988
14.5,1.62,5,7.88,329654,990321
21.5,-2.5,5,19,130165,0
12,-2.25,5,9.25,122283,995883
8,1.5,5,1.5,118115,998097
23.5,-11,5,29.5,229312,0
12,-1,5,8,103201,0
27,-0.8,10,17.8,225298,998954
17.5,-0.38,5,12.88,305883,0
22,-2,5,19,209166,0
11.5,-0.5,5,7,315902,0
12,0,5,7,108234,0
15,1.4,5,8.6,218914,0
14,1.5,5,7.5,106203,0
19.5,-1,10,10.5,309442,991014
18.5,-4.88,5,18.38,306214,0
23.5,1.05,10,12.45,224177,0
12,-1.25,5,8.25,227574,990169
15.5,1.54,5,8.96,220197,0
19,1.33,10,7.67,215124,0
10.5,1.25,5,4.25,213292,0
16.5,-2.25,5,13.75,207610,0
22,-14.67,5,31.67,118614,992324
13,2,5,6,124414,0
18,-3,5,16,101463,0
7,-0.67,5,2.67,115353,0
24.5,-0.25,10,14.75,126086,0
22.5,-6.17,5,23.67,225075,0
24,0.25,20,3.75,214446,0
30.5,-12.75,5,38.25,300087,0
17,0.17,10,6.83,320463,996390
17,-1.5,5,13.5,326499,0
19,-1.25,5,15.25,121197,0
14.5,1.5,10,3,330468,992473
16,0.17,10,5.83,326827,0
29,-0.4,15,14.4,222465,0
32,-2.17,15,19.17,108381,991836
17.5,4,10,3.5,331214,0
33.5,-6.5,10,30,303766,0
39,-7,15,31,226802,0
17,0,10,7,212481,992168
12.5,1,5,6.5,308391,996684
11,1.5,5,4.5,219538,0
22.5,1.5,15,6,217322,0
20,-1.5,5,16.5,202019,0
26.5,-6.5,5,28,306213,998617
27.5,-1.7,15,14.2,304235,0
36,-13.13,5,44.13,215393,0
28.5,-3,10,21.5,328762,990960
13.5,0,5,8.5,330170,991661
16.5,1.37,5,10.13,321375,0
30,-2.97,10,22.97,119072,0
20,-1.5,5,16.5,119647,0
18,0.33,5,12.67,218647,0
20,2,10,8,329417,0
19.5,-6.5,5,21,120226,0
8,1,5,2,325075,0
18,-5,5,18,127685,0
6.5,0.5,5,1,119140,996829
16,-1.83,10,7.83,304660,0
15,1.83,5,8.17,317499,998323
13,0.5,10,2.5,102507,0
20,-0.17,10,10.17,327380,0
26,3.62,15,7.38,111189,999385
9,1,5,3,307052,0
15,1.83,5,8.17,302202,0
6.5,0,5,1.5,320477,0
19,-4,5,18,317875,0
8,1.5,5,1.5,106479,995647
10.5,0.58,5,4.92,106754,0
33,-0.33,20,13.33,301883,999831
9.5,1.25,5,3.25,110215,0
12,-1.67,5,8.67,218216,0
16.5,-1,5,12.5,302147,997554
22,-1.33,15,8.33,130879,0
20,-1.83,10,11.83,213017,0
24.5,-11.25,5,30.75,315314,0
27.5,-9.17,10,26.67,118361,0
12.5,1,5,6.5,312853,994110
8,1.5,5,1.5,311880,0
15,5,10,0,226048,0
20.5,0.83,10,9.67,219868,997916
20.5,-0.38,10,10.88,323112,0
30,3.3,15,11.7,310034,0
17.5,-0.92,10,8.42,102162,0
27.5,0.58,5,21.92,308968,0
17,2.5,10,4.5,130383,0
20,-7,15,12,318782,0
20,-2,5,17,211763,0
11,1.17,5,4.83,205496,0
14,-2.5,5,11.5,101741,0
16.5,2,10,4.5,223652,992342
16,-3,5,14,208948,0
18.5,-1.5,10,10,314829,0
17.5,-2,5,14.5,221580,0
21,-1,5,17,316091,0
24,3.79,15,5.21,324385,0
8.5,0.75,5,2.75,319297,0
13.5,0.83,5,7.67,313034,0
19,-2,5,16,211276,0
22,0.2,10,11.8,325073,991126
20.5,0.67,15,4.83,207808,0
25.5,-5.88,5,26.38,316533,991648
23,-1.25,5,19.25,314160,0
20.5,-3.17,5,18.67,120237,0
10.5,-2.25,5,7.75,328260,0
17.5,-6.25,5,18.75,312501,0
30.5,-3,5,28.5,307043,0
14.5,-1.25,5,10.75,123612,998034
19,-3,5,17,112774,0
24,-6.25,5,25.25,319917,0
10.5,-2,5,7.5,230347,0
14,2,5,7,111102,0
14,1.75,5,7.25,116900,0
14,-0.08,10,4.08,318403,0
20.5,1.83,10,8.67,117798,0
15,-1,10,6,205740,0
8,-2,5,5,108897,0
10,0.75,5,4.25,206161,0
15,1.17,10,3.83,330965,0
33.5,-8.7,10,32.2,330280,0
12,0,5,7,204096,0
15,-0.33,5,10.33,311964,990315
16,-1.08,10,7.08,202311,0
13,0,5,8,122814,0
13.5,1.5,5,7,209759,0
28,-3.6,10,21.6,101894,0
12.5,1.17,10,1.33,318939,999499
18.5,-0.13,5,13.63,310916,0
16.5,-1.83,5,13.33,300646,0
20.5,-0.33,10,10.83,122305,0
18,-9,5,22,321092,0
16,-3,5,14,323658,0
19,1,15,3,320198,0
12.5,0.83,10,1.67,328528,0
24.5,-0.29,10,14.79,228753,0
13,-2.5,5,10.5,306096,999040
7.5,2.5,5,0,221927,0
17.5,-0.5,5,13,218892,0
10,1,5,4,121155,0
29,-4,10,23,310856,993087
11.5,0.92,5,5.58,313892,0
16,2.67,10,3.33,200115,0
18,-3,5,16,119993,0
17.5,-1.5,5,14,324808,0
31.5,3.15,20,8.35,201196,994910
37.5,1.7,25,10.8,100996,0
37,-6,10,33,123861,999876
12.5,0.83,5,6.67,201413,0
33,-7.33,15,25.33,219894,0
11.5,1.5,5,5,118605,0
31.5,-4.9,15,21.4,305290,0
16,0.25,5,10.75,224610,0
27,0,15,12,319673,0
15,3.33,10,1.67,210909,0
29.5,0.1,10,19.4,226537,0
23,-8.75,5,26.75,327495,994894
24,3,15,6,117168,0
14.5,4.5,10,0,329682,0
15.5,-1.25,5,11.75,329815,0
42,-7.5,20,29.5,308611,0
9.5,0.75,5,3.75,129241,0
9,-2,5,6,104715,998165
20,3.67,10,6.33,225843,990312
12,1.33,5,5.67,308152,997920
14.5,2.67,10,1.83,125525,0
13.5,1.83,10,1.67,105610,0
36.5,-13.85,10,40.35,312156,0
15.5,-3.25,5,13.75,205216,992732
26.5,-4,10,20.5,123218,0
28.5,-3,5,26.5,316335,0
10,0,5,5,124368,0
15,-1.67,5,11.67,203508,994797
25.5,0.9,15,9.6,329311,0
19,-2.17,5,16.17,200257,0
10.5,-3.5,5,9,322766,0
11.5,1.5,5,5,204894,0
25,-4.5,10,19.5,114402,0
17,1.62,5,10.38,130861,991627
10.5,-3.5,5,9,308849,0
12,-1.67,5,8.67,109678,0
24.5,-0.25,10,14.75,315485,0
12.5,1.25,5,6.25,318781,992203
20,-4.5,10,14.5,203981,0
15.5,3,10,2.5,118464,0
15,0.5,5,9.5,128093,998935
10.5,1,5,4.5,327234,0
13,0.33,5,7.67,120116,0
10,0,5,5,310155,0
16,1.5,5,9.5,214273,995754
31,-0.67,15,16.67,102283,0
20.5,-0.1,5,15.6,224495,0
25.5,3.4,15,7.1,211882,0
14.5,1.83,5,7.67,220027,0
27.5,-4.5,10,22,227099,0
19.5,-3,5,17.5,230226,0
22,-6.38,5,23.38,214642,0
18.5,-3,5,16.5,325823,0
13.5,-1.25,10,4.75,211861,998742
15.5,1.5,5,9,312364,0
13,3,10,0,321612,0
29,-10.4,10,29.4,326717,0
11,0.33,5,5.67,129364,0
17.5,-12.5,5,25,212311,0
12,2,5,5,221461,0
21,-14,5,30,104946,998370
11.5,-2.5,5,9,310646,0
7.5,0.25,5,2.25,312802,997840
11,1.5,5,4.5,300686,998989
17.5,1.67,10,5.83,315432,994001
34.5,-6,15,25.5,222857,0
30,-9.33,15,24.33,212553,0
23.5,-3.83,10,17.33,201257,0
8.5,0.5,5,3,102136,999109
16,1.67,10,4.33,206048,991757
32,7,25,0,330436,0
22.5,-9.5,10,22,215611,996940
11.5,1.08,5,5.42,305254,0
19.5,1.5,10,8,127794,0
18,0.83,10,7.17,307693,0
22,-10.5,5,27.5,213905,0
13.5,1.83,10,1.67,206269,0
20,1.5,15,3.5,217954,0
15.5,3,10,2.5,320727,0
20,1.67,10,8.33,106009,0
10.5,1.25,5,4.25,229452,0
12.5,1.42,5,6.08,126409,995304
24,-7.43,10,21.43,121808,0
18,0,10,8,323830,996774
12.5,1,5,6.5,125625,0
15,-1,5,11,316862,0
22,0,5,17,315429,999353
8,1,5,2,214795,999173
15.5,-4,5,14.5,201284,994187
5.5,0.5,5,0,215785,0
10,1.5,5,3.5,111225,0
18.5,3.75,10,4.75,215190,0
16.5,3.5,10,3,100968,0
22.5,-5.5,10,18,327459,0
23,-5.63,5,23.63,110448,0
9,1.33,5,2.67,124220,0
9,2,5,2,116441,0
9.5,-0.5,5,5,129160,993666
8,0.75,5,2.25,328131,0
17,0.5,10,6.5,225265,0
19.5,-0.38,5,14.88,221707,0
13.5,0.5,10,3,123326,0
12,-1,10,3,220286,996738
13.5,-0.75,5,9.25,208570,0
13.5,-7.5,5,16,207504,991335
5,0,5,0,207416,0
9,1,5,3,114724,0
17,1.37,5,10.63,122392,0
22,1,10,11,106740,994962
27,-8.5,10,25.5,101855,0
30,-5,5,30,213621,990269
12.5,0.75,5,6.75,314352,991317
34,-3.15,20,17.15,318860,0
27.5,-3.25,10,20.75,102614,0
7,2,5,0,116627,0
17,2,15,0,127608,0
12,2,5,5,123124,0
15,-1,5,11,202721,0
23.5,1.25,15,7.25,202852,0
17.5,-1.5,10,9,312952,0
18,2.5,10,5.5,218325,0
29.5,-10,10,29.5,111211,993650
14,-1.5,5,10.5,204917,0
9.5,0.25,5,4.25,104878,0
18,-1.5,10,9.5,208271,0
27,-8.75,5,30.75,109240,0
10,1.67,5,3.33,218794,0
23,-3,5,21,317710,0
14,0.35,5,8.65,311429,0
41.5,-10,15,36.5,219659,990636
26.5,-1.9,15,13.4,324499,0
16.5,-3,5,14.5,230008,995335
29.5,-9.33,10,28.83,328438,0
21,-3,5,19,125252,992805
25,0.4,15,9.6,109637,0
20.5,0.8,10,9.7,301626,0
26.5,4.25,15,7.25,205322,0
13.5,-0.75,5,9.25,307939,993125
10.5,1,5,4.5,201571,0
14.5,-3.5,5,13,230614,999451
34.5,5,20,9.5,209594,995773
29.5,-0.38,15,14.88,101154,0
7.5,-0.17,5,2.67,314751,0
21.5,-3.75,5,20.25,112692,0
23,1,10,12,123531,0
12,0,5,7,102116,996581
20.5,-3,5,18.5,114377,0
19.5,-5.3,5,19.8,313033,994909
12.5,-1.5,5,9,211273,998535
11.5,-0.5,5,7,323226,0
21,0.58,10,10.42,105154,0
10,-1.25,5,6.25,306882,0
13.5,1.5,10,2,201869,0
22.5,0.29,10,12.21,321265,0
24.5,2.4,10,12.1,225502,0
32.5,4.25,15,13.25,206747,0
22,0,5,17,204277,0
19,-2,5,16,116187,993678
23,-10.5,5,28.5,229211,0
16,1.37,5,9.63,110377,0
25,-11,5,31,128406,0
13.5,1.5,5,7,219196,0
19.5,1.17,5,13.33,300705,991317
12,-2.25,5,9.25,107566,0
14,2.17,5,6.83,222383,0
33.5,-11.88,15,30.38,326917,0
10.5,1.25,5,4.25,226396,0
14.5,-0.75,5,10.25,320115,0
34,-15,10,39,214858,0
24.5,1.37,10,13.13,203528,0
14.5,-1,5,10.5,229397,0
19,1.6,5,12.4,317336,0
7,0.25,5,1.75,322315,0
23.5,-3.5,10,17,206878,0
20,-2.25,5,17.25,309452,0
14.5,4.5,10,0,114085,0
15,-2,10,7,321908,0
16.5,-3,10,9.5,122228,0
15,0.5,5,9.5,127252,0
21,-8,5,24,309065,0
21,-6.83,5,22.83,111136,0
16.5,-1.6,5,13.1,228644,0
18.5,-4.5,10,13,313195,0
35.5,-16.5,10,42,210199,0
16,1.67,10,4.33,301865,0
15.5,1.5,10,4,111837,0
23,-0.33,10,13.33,212694,997851
43,-21.36,5,59.36,121334,0
14,-2,5,11,314476,0
19,4,10,5,206308,0
14,-6,5,15,220865,0
19.5,4.5,15,0,326648,0
17,-7.5,5,19.5,201328,0
18,-3,5,16,307636,0
34.5,-23.53,5,53.03,226851,0
17,1.75,10,5.25,304581,0
12,1.33,5,5.67,309176,0
11,-1.5,5,7.5,108423,999367
38.5,-6.5,15,30,227026,0
21.5,-0.38,5,16.88,329193,0
16,1.67,5,9.33,123158,0
15.5,-1.5,5,12,127898,0
24,4.67,15,4.33,328783,992648
19,0.9,5,13.1,107743,0
9.5,-1.5,5,6,200183,0
7.5,0.25,5,2.25,226477,0
18,3,15,0,307525,0
27.5,-11.5,10,29,227671,0
14,-1,5,10,318574,0
15,1,5,9,316395,0
13.5,1.5,5,7,222753,0
23,-7,5,25,117236,0
18,1,10,7,200958,0
14,0.5,5,8.5,230235,991779
8.5,0.83,5,2.67,322554,0
21.5,-3.5,10,15,209252,0
24.5,-3.33,10,17.83,301479,0
16.5,1.83,10,4.67,101056,0
10.5,1.75,5,3.75,128359,0
9,1.33,5,2.67,101354,995965
21,0.25,5,15.75,324209,0
17,-1.25,10,8.25,106161,0
25,-3.42,10,18.42,326006,0
20,-3.5,5,18.5,321024,0
31,-7.67,10,28.67,129181,0
26,2.17,15,8.83,203142,0
21.5,0.5,15,6,321925,0
10,0.25,5,4.75,206698,0
28.5,5.03,15,8.47,125457,0
15,0,5,10,208402,0
25,-0.33,10,15.33,108837,0
9,-2,5,6,113577,0
16.5,-1,5,12.5,310976,0
26.5,3.25,20,3.25,109402,0
16,1.5,10,4.5,312088,0
20,2.67,10,7.33,201345,0
19.5,-6,10,15.5,117643,0
10,1,5,4,322289,0
9,1,5,3,105925,0
19,2.5,10,6.5,124640,0
17,-0.13,10,7.13,214223,0
13.5,1.5,10,2,321291,0
15,-0.5,5,10.5,315369,0
16,4,10,2,225572,0
12.5,0.75,5,6.75,126439,0
26.5,-10.17,10,26.67,210157,0
9,-2,5,6,217032,0
24.5,-0.29,10,14.79,307000,0
32,1.92,15,15.08,104130,0
29,-8.9,10,27.9,330599,0
27.5,-6.25,5,28.75,207771,0
9,1.33,5,2.67,123667,996575
21,1.25,10,9.75,205539,0
18,-3,5,16,221655,0
13,0.33,5,7.67,224850,0
23,-3.33,10,16.33,203506,0
19,-3,5,17,102217,0
14.5,0,10,4.5,124063,0
8.5,0.17,5,3.33,309558,0
7.5,0.5,5,2,111013,0
25,-3.5,5,23.5,222120,0
13.5,-0.75,5,9.25,227289,0
20.5,0.1,5,15.4,324999,0
26,-6,5,27,320812,996195
16.5,-8,5,19.5,315551,0
9.5,0.5,5,4,303293,0
20.5,-0.5,10,11,102463,0
13,-0.5,5,8.5,210695,998537
7.5,0.5,5,2,207332,0
19,-3,5,17,112472,0
10,2,5,3,125285,0
12,2,10,0,200948,992450
11.5,-1.5,5,8,317159,996554
21,-6.83,5,22.83,314774,0
16.5,-1.67,5,13.17,308428,0
9.5,1.25,5,3.25,206433,0
26.5,-5.17,5,26.67,214704,0
20,-0.33,10,10.33,111911,0
20.5,3.33,15,2.17,304704,0
20,1.92,5,13.08,128413,993506
10.5,1.83,5,3.67,209007,0
10,1.5,5,3.5,330008,0
15.5,0.1,5,10.4,229025,0
13.5,-2,5,10.5,104775,0
44,-23.33,10,57.33,117740,0
28,-3.2,10,21.2,313863,0
11.5,1.5,5,5,208501,0
18.5,2,10,6.5,229507,0
28,-4,10,22,322461,0
17,-5.25,5,17.25,304046,0
23.5,-0.83,10,14.33,327948,0
20.5,-1,5,16.5,225352,0
19.5,-5.5,5,20,210616,990875
16.5,-0.5,5,12,300613,0
10,1.67,5,3.33,104366,0
13,2.5,5,5.5,110016,0
16,-1,5,12,316300,0
12,0,5,7,321127,0
26,0.75,10,15.25,219861,0
15,1.25,5,8.75,319642,0
25.5,3.6,15,6.9,314086,994112
28,-7.4,5,30.4,103072,994711
12.5,1.25,5,6.25,118187,994841
14.5,1,10,3.5,126708,0
14.5,-2.25,5,11.75,206984,0
15,-2,5,12,123249,0
30.5,-12,5,37.5,207882,0
16.5,3.5,10,3,301631,990188
28,-4,10,22,310951,0
26,-6.6,5,27.6,302909,0
20.5,-4.5,5,20,223683,0
23,-6.5,5,24.5,113971,0
11.5,1.42,5,5.08,330998,0
11,0,5,6,113073,0
22.5,-6.92,5,24.42,115348,0
14.5,-0.5,5,10,117139,0
8,1.5,5,1.5,310015,990822
28.5,-3,5,26.5,110709,0
16,0,5,11,317495,0
19,-4.75,5,18.75,222970,0
13,2.5,5,5.5,120350,993177
6.5,1.5,5,0,319526,0
8,3,5,0,222341,0
11.5,0.5,5,6,323797,0
25,-2,10,17,227644,990598
13.5,0,5,8.5,317362,0
10,1.5,5,3.5,211640,0
24,2.33,10,11.67,101173,996199
13,-1,5,9,107257,0
32.5,-1.1,20,13.6,107524,0
14,1.5,5,7.5,206900,0
15.5,2.75,10,2.75,120146,998491
31,-4,15,20,201397,998564
16,-1.4,5,12.4,224000,0
15.5,1.87,5,8.63,306327,0
19,0,5,14,328112,0
11.5,-0.25,5,6.75,108155,0
6,-0.75,5,1.75,106633,997887
26.5,-0.2,10,16.7,320089,0
11,1,5,5,318645,0
25,2.5,15,7.5,109441,0
13,-3,5,11,210754,0
27.5,-2.17,10,19.67,118948,0
38,-14.95,10,42.95,215706,0
22.5,-8.13,10,20.63,323036,0
8,-0.25,5,3.25,218604,0
19,3.67,10,5.33,130747,0
35.5,-2.65,15,23.15,304623,0
18,3,10,5,125109,0
9,2,5,2,208054,0
15,0.67,10,4.33,219137,999991
14,1.8,5,7.2,119515,0
16.5,4.67,10,1.83,122657,0
9,2,5,2,100452,0
16,-0.75,5,11.75,100321,0
36.5,3.67,20,12.83,312234,0
19.5,1.7,5,12.8,208544,0
15,1.83,5,8.17,107629,0
20.5,0,10,10.5,219021,998420
17.5,1.58,5,10.92,305224,995589
13.5,0,5,8.5,118880,999498
12.5,2.25,5,5.25,226018,0
14,2.67,10,1.33,213899,0
13.5,-2.3,5,10.8,221713,0
21,-9.88,5,25.88,328614,0
8.5,-0.5,5,4,116419,0
33,-19.6,5,47.6,319567,0
34,-15.2,5,44.2,115900,0
17,2,15,0,227813,0
14.5,-1,5,10.5,111774,0
20.5,3.5,15,2,214390,0
14,-6,5,15,108140,991356
11,-2,5,8,126046,0
24,-3.5,10,17.5,306817,0
14.5,-2.5,5,12,104702,0
25,-4.93,5,24.93,204214,0
17.5,-0.5,10,8,219165,991100
13.5,0.83,5,7.67,307196,994258
26.5,-0.6,10,17.1,123300,0
8.5,0.25,5,3.25,123831,991142
7.5,0.25,5,2.25,206808,0
12,2,5,5,229144,0
15,-1,5,11,102790,0
7.5,0.75,5,1.75,204721,994690
23.5,-0.5,15,9,225010,994442
18.5,-6.5,10,15,105339,990964
28.5,1,15,12.5,215180,0
26,1.1,15,9.9,310000,0
18.5,0.75,10,7.75,326084,0
10,1.5,5,3.5,229462,0
35.5,-6.13,15,26.63,221070,0
20.5,-0.75,10,11.25,126765,0
22,0.58,10,11.42,126290,0
18.5,1.33,10,7.17,210007,994618
12,2,5,5,109593,0
14.5,-4.33,10,8.83,116687,0
20.5,1.8,10,8.7,321595,0
12,0,10,2,323270,0
10,-2,5,7,130465,0
18,0.33,5,12.67,213639,0
20.5,-10.5,5,26,203335,0
31,1.5,20,9.5,103157,0
20.5,0.5,10,10,118895,990469
15,1.67,5,8.33,222403,998694
18.5,-9.5,5,23,218870,0
23,2,15,6,204841,0
22.5,0.75,10,11.75,108699,0
18.5,0.17,10,8.33,208812,0
16.5,0.67,5,10.83,300956,0
16.5,-2,5,13.5,309635,0
21,0,10,11,214533,0
25.5,-5.88,5,26.38,328778,993097
17.5,0.5,10,7,113898,0
19,-3.17,5,17.17,121915,0
23,-0.33,10,13.33,125392,0
19.5,-0.5,10,10,300515,0
20.5,-0.17,5,15.67,223258,0
20,-6.5,5,21.5,217099,0
19.5,2.83,15,1.67,200453,992099
12,2,5,5,320316,0
14,1,5,8,325453,0
8.5,0.83,5,2.67,318253,0
28,-4.14,15,17.14,210471,0
21,3,15,3,121017,0
16.5,-4,5,15.5,128217,0
7,1,5,1,315592,993871
20.5,2.17,10,8.33,201021,999872
14.5,-2.5,5,12,313426,0
21,-3.5,10,14.5,103931,0
21,-4,10,15,300655,0
23,-1,5,19,315370,993861
31.5,1.5,15,15,115779,0
33,-5,15,23,220162,0
22,-6.33,10,18.33,228760,0
25.5,0.5,10,15,130611,993833
28,-17.08,5,40.08,201309,996167
13.5,3.5,10,0,226975,0
17,2.33,10,4.67,220797,0
24.5,-4.4,5,23.9,216718,0
6,1,5,0,106236,0
13.5,1.5,5,7,207900,995382
22.5,-3.5,5,21,329691,0
19.5,-8,5,22.5,122807,0
22.5,-0.17,10,12.67,223721,0
13.5,1.5,5,7,117177,0
13,1.5,5,6.5,304004,0
18.5,-8.75,5,22.25,325310,0
15,1.83,5,8.17,305916,0
14,1.5,5,7.5,325947,0
33.5,-3,10,26.5,119373,0
36.5,-0.75,20,17.25,211711,995305
33.5,-6,10,29.5,113051,0
12,1.25,5,5.75,113117,998708
21.5,4.62,15,1.88,212071,991956
15,-1.5,5,11.5,129232,0
16.5,1.5,10,5,201777,0
15,-2,5,12,101488,0
16.5,-8,5,19.5,114881,0
15.5,2.5,10,3,301973,0
11,2.5,5,3.5,309775,0
15.5,0.17,10,5.33,122312,0
12.5,0.83,5,6.67,121653,0
28.5,2.25,15,11.25,124963,0
10,-2.5,5,7.5,317388,0
22.5,-0.3,5,17.8,306838,0
28.5,-12.25,5,35.75,106292,990525
16,1.2,10,4.8,226935,0
26,-7.75,5,28.75,212548,0
20,-3.5,10,13.5,128108,993452
16,4,10,2,100255,0
22,1.58,10,10.42,315083,999435
24,0.67,10,13.33,225418,0
15.5,-1.83,5,12.33,221519,997588
24,0.67,10,13.33,219222,996552
11,1,10,0,230382,997255
30.5,0.5,15,15,207413,0
20.5,-10.33,5,25.83,303103,0
7.5,-2,5,4.5,105579,0
32.5,-4.57,10,27.07,109567,0
29.5,4.5,25,0,312640,0
18,-2.67,5,15.67,213916,0
26.5,4.42,15,7.08,126518,0
31.5,-5.17,15,21.67,111220,0
22,-13.17,5,30.17,127447,998722
24.5,0.62,10,13.88,320039,0
17.5,0.5,10,7,125620,0
18.5,-6.5,5,20,326099,0
19,-2,10,11,202406,0
18.5,0.75,10,7.75,215195,0
10,1.5,5,3.5,114574,0
19,-4.33,5,18.33,328625,0
31,3.5,20,7.5,302464,0
17.5,-1.4,5,13.9,326572,0
8,1.5,5,1.5,308578,0
28.5,0.08,5,23.42,117073,0
16.5,2.17,10,4.33,123315,0
26.5,-3.17,10,19.67,210748,0
9,1,5,3,322987,996343
15,0.62,5,9.38,314951,0
20.5,0.25,10,10.25,109282,999075
15,-1.5,5,11.5,123519,0
21,2.33,10,8.67,208551,990376
17.5,-2.5,10,10,102434,0
6,-0.5,5,1.5,220466,999728
31.5,2.33,20,9.17,305624,0
17,2.5,10,4.5,302131,0
